date,observed,lower,median,upper
1892-01-01,7.1,5.0908977448202455,5.6344769168062445,6.175291588032847
1892-02-01,4.0,5.063401358517737,5.662180427866129,6.276475464446079
1892-03-01,8.5,6.796709807422262,7.319997609289782,7.801017051160468
1892-04-01,8.7,8.582494981143498,9.24703637150039,9.785903670107627
1892-05-01,19.7,12.819968446203244,13.409126480919983,13.960827265759619
1892-06-01,15.3,14.287913402389197,14.892644441498886,15.466084029207575
1892-07-01,15.5,15.84838927850115,16.48584909705236,17.036016371159775
1892-08-01,18.9,15.690323046702737,16.244513829078866,16.741493983816724
1892-09-01,15.4,13.925631822382645,14.489538467039644,15.039397422137645
1892-10-01,12.9,11.345492586027941,11.832074360908923,12.385334169703
1892-11-01,10.3,7.991319074267635,8.554647252502974,9.150104794754478
1892-12-01,4.3,6.114786526228115,6.672701743238491,7.224591207972568
1893-01-01,4.1,5.0922983501351355,5.649594612570537,6.188875089994089
1893-02-01,7.8,5.125311742484943,5.6523036000480875,6.232512739665054
1893-03-01,8.9,6.764585507998237,7.315947165767145,7.761607751804325
1893-04-01,11.1,8.6048536413034,9.255009116379778,9.776913802559472
1893-05-01,13.0,12.851735358625595,13.380622299917885,13.97642408638235
1893-06-01,15.8,14.301662144164139,14.897645488250726,15.453660078139494
1893-07-01,17.9,15.875592738123892,16.469845009914188,16.994622245780974
1893-08-01,19.6,15.676464242944531,16.243218298757178,16.727643877790385
1893-09-01,14.6,13.927380781154726,14.477954773032948,15.012377397963874
1893-10-01,13.2,11.357490441350903,11.843793797879286,12.356851182764679
1893-11-01,6.3,8.023892450025638,8.543391807078708,9.131283203801628
1893-12-01,4.7,6.132001744404175,6.651870197926524,7.192270990539743
1894-01-01,6.1,5.164816209563483,5.647454629130253,6.153437910873587
1894-02-01,7.9,5.1660388388735425,5.64726345436397,6.221261845986959
1894-03-01,7.0,6.790914046383349,7.316259891152807,7.717743466580074
1894-04-01,11.3,8.648139421756717,9.22649559335978,9.755997542137889
1894-05-01,14.7,12.851051961360128,13.367512111155904,13.936480162654455
1894-06-01,14.8,14.261797071747798,14.904269534681774,15.43484713296941
1894-07-01,16.6,15.880595115331644,16.460140449591307,16.993426896567534
1894-08-01,17.0,15.683221959047112,16.23026187480809,16.685150853580726
1894-09-01,13.2,13.930721313398628,14.473648828623837,14.98827312615557
1894-10-01,10.8,11.365129094517211,11.833417599376297,12.336686083674074
1894-11-01,11.2,8.038045465295934,8.538070266631681,9.103635576629323
1894-12-01,5.0,6.1331420171986,6.652517813654032,7.170588710804045
1895-01-01,4.8,5.117326236568922,5.637761070178063,6.144219719238561
1895-02-01,0.4,5.159887048333595,5.652903360495249,6.22998422626232
1895-03-01,6.7,6.784654956858972,7.301094372793999,7.744744982461026
1895-04-01,10.3,8.673170324452155,9.237078189610049,9.741466078260801
1895-05-01,15.0,12.869839027236068,13.35849812335146,13.942748629373307
1895-06-01,14.3,14.316635516719892,14.908237006272492,15.438883084418654
1895-07-01,18.4,15.911537059042583,16.479062786059103,16.96248433471091
1895-08-01,19.2,15.711566921895388,16.22318899238109,16.674895649118014
1895-09-01,16.4,13.96084443743291,14.485774024653146,15.014974144049432
1895-10-01,12.9,11.342116120885668,11.829340880955874,12.327192353757944
1895-11-01,12.4,8.046088924138406,8.56445730508863,9.086635479725736
1895-12-01,7.7,6.145334279538983,6.665972281124569,7.143128432874278
1896-01-01,6.6,5.151458035306044,5.6634832952780325,6.126112680658691
1896-02-01,6.8,5.1913845000340055,5.669171186554058,6.188099916744137
1896-03-01,9.4,6.8198312038271185,7.311408763499575,7.750444631680376
1896-04-01,7.9,8.72298111692407,9.241479847539079,9.727815389447617
1896-05-01,9.7,12.830986341487,13.363275384063183,13.917970231591628
1896-06-01,17.1,14.34470522375374,14.928689426509909,15.420071240180889
1896-07-01,17.6,15.931486878090414,16.484911803943273,16.966586541361938
1896-08-01,15.5,15.710767618301423,16.220856638110824,16.64578261573894
1896-09-01,15.5,14.02348618840557,14.486873853948559,14.99205302327633
1896-10-01,13.2,11.362801964900735,11.846740797822072,12.315728628248735
1896-11-01,4.3,8.05221794883888,8.564001852196208,9.049242372823601
1896-12-01,4.4,6.185407833467037,6.675258796250773,7.1482203177032595
1897-01-01,3.9,5.2069398982071045,5.66261227223012,6.149739436069204
1897-02-01,6.1,5.223488556626139,5.692244096506689,6.203752800680043
1897-03-01,9.1,6.842872063915704,7.324670932028577,7.738924955720685
1897-04-01,11.7,8.75704300251364,9.255562364243923,9.736617794810485
1897-05-01,15.2,12.897858643246469,13.375184759421469,13.915124188279728
1897-06-01,17.7,14.429009027548972,14.961558282044791,15.435806961473864
1897-07-01,15.9,15.954160778279746,16.515334540480755,16.98208140023153
1897-08-01,17.2,15.765923978761649,16.245920717447653,16.682623828763205
1897-09-01,14.0,14.051738845734524,14.499855401892617,15.015139111903578
1897-10-01,10.6,11.421676963078234,11.85641058825453,12.3117669547124
1897-11-01,9.0,8.107487277772837,8.611992802682845,9.04702428833107
1897-12-01,8.1,6.214031828791772,6.70166229132716,7.173275323751192
1898-01-01,6.9,5.1922771606540365,5.67820291083159,6.164515147780604
1898-02-01,6.1,5.297572524273355,5.715111908484159,6.23391898078807
1898-03-01,7.4,6.8454648143550285,7.354645250786371,7.770344475333091
1898-04-01,11.1,8.796241055894438,9.276359718330102,9.745122771363338
1898-05-01,11.1,12.872132214932638,13.407002061292003,13.95414771608979
1898-06-01,14.4,14.480728352735326,14.982344305164034,15.436889021108565
1898-07-01,14.2,15.974917501763041,16.520896279851215,16.994058126555768
1898-08-01,20.1,15.789194754368225,16.25932203836946,16.69975697304964
1898-09-01,17.3,14.091138255074409,14.545797439297782,15.073646470937861
1898-10-01,13.5,11.437690234207656,11.899099111486262,12.337373052541047
1898-11-01,9.1,8.166190917951173,8.637895767584169,9.053869174720141
1898-12-01,9.2,6.255968005503239,6.730694519652003,7.199522115331543
1899-01-01,8.9,5.234172386193343,5.698126475467236,6.204859439919726
1899-02-01,11.7,5.347753283811262,5.7425596336824825,6.29520547466262
1899-03-01,7.7,6.9059406280221065,7.361229323676502,7.79430427688484
1899-04-01,9.8,8.813898298576731,9.297691239990101,9.767824026993004
1899-05-01,11.5,12.943948247156003,13.421782604269254,13.993716806756142
1899-06-01,14.0,14.51140624868293,15.006226446297905,15.445218509617064
1899-07-01,18.3,16.012214104631518,16.547616293692954,16.991976757128157
1899-08-01,16.2,15.795676770401275,16.274522409577585,16.719939396631474
1899-09-01,16.9,14.108260780098005,14.564706601916193,15.063810419634272
1899-10-01,12.4,11.455177195032816,11.904247316483525,12.368832287198295
1899-11-01,13.1,8.174935509065286,8.636547118499129,9.080135056162876
1899-12-01,5.5,6.25283789696643,6.7539815789968625,7.2139726007479945
1900-01-01,8.5,5.222235454257532,5.724077692907793,6.202240423566511
1900-02-01,9.6,5.3627837970445436,5.740629157869879,6.332463284413989
1900-03-01,5.4,6.888244158500457,7.36180708187947,7.829780881408129
1900-04-01,10.2,8.802382737103178,9.3000390455926,9.791906166345235
1900-05-01,12.4,12.945867405500557,13.431213105123348,14.001245248471959
1900-06-01,16.6,14.525105850053714,14.994644265658582,15.458708959579306
1900-07-01,18.3,16.03062928493985,16.549933512905653,17.036697221329447
1900-08-01,16.4,15.80290588303577,16.273142481782372,16.734593504491382
1900-09-01,14.2,14.0963331681178,14.572711088840848,15.083116770938464
1900-10-01,12.3,11.436166194926392,11.917070244892571,12.37328558853309
1900-11-01,10.4,8.154220690335501,8.63806636338838,9.099458186128285
1900-12-01,8.7,6.287500407735394,6.751436329824365,7.2318703687758
1901-01-01,6.1,5.2333088051041905,5.734476119867076,6.226222610285207
1901-02-01,4.3,5.366582795511506,5.737404895628705,6.3478897534915175
1901-03-01,5.9,6.913962119337076,7.36609406639657,7.8379928976463
1901-04-01,10.9,8.839829659829588,9.30908635380598,9.801213528232969
1901-05-01,15.2,12.96987316557895,13.432019531625325,14.022578908261059
1901-06-01,18.6,14.51986169910885,15.013897316367297,15.460242025643044
1901-07-01,17.2,16.033296975274144,16.56383808021562,17.040771192154338
1901-08-01,18.4,15.817084741888504,16.277480334414413,16.710656070324838
1901-09-01,17.0,14.109141934307571,14.582731288604311,15.088936104429875
1901-10-01,14.2,11.46522965091403,11.918052832759079,12.365322566439328
1901-11-01,8.5,8.133369873381733,8.638681069916888,9.091503806771781
1901-12-01,8.6,6.290973954885493,6.761883752484103,7.191374223658898
1902-01-01,7.6,5.2161331907588915,5.711090928709293,6.169603040146506
1902-02-01,5.9,5.375116103287847,5.740974558136313,6.257270500540833
1902-03-01,7.4,6.908190011284466,7.367898460426295,7.837924863485604
1902-04-01,10.2,8.80986943259378,9.29742276462369,9.79354297486282
1902-05-01,15.2,12.96922635997875,13.437184877532054,13.989943679264107
1902-06-01,17.1,14.504859862248706,14.998402665733156,15.461766529380062
1902-07-01,15.4,16.066785981487104,16.546938533111017,16.99554913268533
1902-08-01,16.0,15.789921854209792,16.265254182351672,16.712428481079446
1902-09-01,15.7,14.07911566624549,14.580055750904442,15.058167586780186
1902-10-01,12.2,11.454532436110176,11.899748512392716,12.365902934639474
1902-11-01,9.5,8.134220403276077,8.619854794202187,9.091388627060345
