date,observed,lower,median,upper
1900-02-01,17.2,10.267656147884118,10.762836744671379,11.336069607650426
1900-03-01,14.3,14.641202812691999,15.233097808504127,15.863928877183097
1900-04-01,23.2,18.919163627254857,19.462104522765557,20.15269767866375
1900-05-01,25.9,23.631648844336738,24.25475947742216,24.954543553151154
1900-06-01,29.2,25.997581886251762,26.547669240100003,27.23659407949427
1900-07-01,32.0,27.402745802004805,28.093835442817564,28.716808354822675
1900-08-01,27.2,26.665870529251194,27.272814262929533,27.89471009789116
1900-09-01,26.1,23.455969672227457,24.06555275131484,24.736012316625303
1900-10-01,23.0,18.418234632487987,18.989990614421167,19.63258888216215
1900-11-01,16.4,12.74107018908531,13.377028880250514,13.995673081994596
1900-12-01,13.0,9.796371360902898,10.439240855330851,11.041420322973241
1901-01-01,9.9,8.915986284093174,9.491681099429321,10.076401692749018
1901-02-01,8.4,10.218560493742576,10.736344235743019,11.336255425701976
1901-03-01,11.6,14.598011576807705,15.215835804342788,15.831112964242697
1901-04-01,22.9,18.875263761461344,19.434531169631686,20.09023733897718
1901-05-01,26.8,23.621688133000493,24.20798087801636,24.935814880286408
1901-06-01,27.5,25.904371632593318,26.516603654090297,27.173354530348544
1901-07-01,31.0,27.399293197368493,28.042325134702338,28.665670837670245
1901-08-01,27.6,26.63054846730029,27.233940526272644,27.865277452765465
1901-09-01,24.2,23.433151626445042,24.00084369597684,24.72727502039825
1901-10-01,22.8,18.349765104468062,18.952131779844006,19.553551534848843
1901-11-01,12.1,12.739059618211916,13.340305173493368,13.969656353537
1901-12-01,13.2,9.784889827338112,10.395474742180891,11.015267314976473
1902-01-01,10.5,8.921303572841888,9.46954989523196,10.059699000410038
1902-02-01,11.3,10.217108762913877,10.711959042055504,11.331587514626754
1902-03-01,13.5,14.592125451948109,15.186567435571215,15.818731057297946
1902-04-01,19.9,18.835185817385273,19.414307167057842,20.054684526854192
1902-05-01,24.3,23.645865621628523,24.184188538452634,24.90890859462785
1902-06-01,28.1,25.92138616447613,26.473434341894755,27.13527772298792
1902-07-01,27.0,27.357103956597292,28.010953721184737,28.62739614013479
1902-08-01,25.2,26.622637687521788,27.194609358115546,27.783741540297562
1902-09-01,25.0,23.41404242005651,23.969647850462998,24.6819683581368
1902-10-01,17.9,18.354330988164453,18.946298644569037,19.552962396112154
1902-11-01,16.3,12.663328398379187,13.325939169383735,13.926475955036652
1902-12-01,11.2,9.792551536975461,10.362182340415881,10.967961058932897
1903-01-01,11.4,8.910742336111353,9.415825657786687,10.012140325546117
1903-02-01,14.2,10.196556943058765,10.696174437712553,11.294766702983667
1903-03-01,20.0,14.602536249400474,15.16020637508425,15.832918543054394
1903-04-01,16.3,18.837429565984195,19.385161343168413,20.00112673651565
1903-05-01,28.4,23.63869984715263,24.185896701354594,24.904823898587065
1903-06-01,28.7,25.907038254162792,26.471384857598053,27.09834958763879
1903-07-01,27.4,27.33416891580021,28.008418278620496,28.638871801649096
1903-08-01,23.6,26.627008668531538,27.16494047933532,27.747031028138657
1903-09-01,29.1,23.40825952029204,23.963457779126998,24.661219695532314
1903-10-01,21.0,18.308507930861413,18.914601798673473,19.53623089386584
1903-11-01,12.4,12.693824613648736,13.310185056858675,13.860190651335248
1903-12-01,9.8,9.754621308923957,10.341799411577627,10.951193897519527
1904-01-01,10.2,8.858003020605148,9.408090788804355,9.927739548160767
1904-02-01,10.1,10.099166396959976,10.668868016074821,11.276517005331602
1904-03-01,14.0,14.505094853795816,15.1666397968859,15.752876295861435
1904-04-01,24.5,18.801982533537494,19.346221493040318,19.982953468010592
1904-05-01,28.4,23.55464395525166,24.162098872906554,24.893854128038072
1904-06-01,25.9,25.87816315802622,26.426590843564632,27.049803687774116
1904-07-01,31.9,27.290458089240744,27.977272550138224,28.54690472493116
1904-08-01,30.9,26.58727378059044,27.138794408891634,27.729682050492087
1904-09-01,23.4,23.353598214594708,23.94478480949583,24.605187975081765
1904-10-01,18.4,18.27263675927741,18.886406345042083,19.44847363758367
