time,observed,lower,median,upper,truth
70,26.233378279191385,25.15717544848691,25.290424499968868,25.416509577730075,25.420000000000016
71,27.36862549466337,25.19138331197392,25.33547471996057,25.47108234249306,25.426000000000016
72,24.233072490994388,25.20039947070449,25.357695608521226,25.50787469018481,25.432000000000016
73,26.66181345896118,25.2046846094105,25.36849673880188,25.52423287561813,25.438000000000017
74,28.788439364323104,25.211342844718523,25.37328147714102,25.52570456808194,25.444000000000017
75,26.114189935324937,25.21833919659089,25.364630758355556,25.50673603533941,25.450000000000017
76,28.683604602401317,25.226847437243,25.3730919598859,25.530286577619954,25.456000000000017
77,29.01221940967624,25.231085111371463,25.370034677403673,25.502389415651315,25.462000000000018
78,26.36369798191124,25.230299183721854,25.361878151965165,25.48508349754242,25.468000000000018
79,27.606056373117493,25.228778226043154,25.356804701197326,25.4776599933757,25.474000000000014
80,25.701710844861708,25.245584137589983,25.376550543950792,25.5000205976073,25.480000000000015
81,24.10607014659464,25.253590341530536,25.39222415948072,25.521709551514313,25.48600000000002
82,24.975610358655096,25.264881193874256,25.40596916729453,25.53631498284813,25.49200000000002
83,24.50430765257896,25.257128885047443,25.385260720209168,25.50572040922641,25.49800000000002
84,22.606155267873703,25.24710481852429,25.375592675733472,25.504628097894237,25.50400000000002
85,24.696437791399845,25.262141780322892,25.3857832102762,25.509574437518122,25.51000000000002
86,28.14801263958854,25.242010334717282,25.373428836300036,25.506772250680424,25.51600000000002
87,28.4785466219008,25.268197581446607,25.392567889466253,25.51964643582545,25.52200000000002
88,26.295526103379395,25.29882657789218,25.428885093093,25.550511191227812,25.52800000000002
89,25.233894006358543,25.305233447880994,25.43560632129944,25.556671147989324,25.53400000000002
90,26.7028131442324,25.32132740198675,25.457254581656336,25.589829102624375,25.54000000000002
91,26.697443800044137,25.325869678775074,25.459903884576867,25.58649224145833,25.54600000000002
92,27.236801387872585,25.335219906218118,25.482054605664572,25.63459365240984,25.55200000000002
93,24.85335462099372,25.33904742210311,25.47611469424976,25.60785355956645,25.55800000000002
94,25.060864769727598,25.334771395514075,25.462450207978705,25.583791274606945,25.56400000000002
95,24.72153201904261,25.30145655598784,25.429068324628403,25.56237140001781,25.57000000000002
96,25.18220927548017,25.346926441503335,25.469922032616715,25.59402085918591,25.576000000000025
97,27.15394823621069,25.283296345527653,25.42327214504643,25.567989424509502,25.582000000000026
98,26.97863988718509,25.26415294690132,25.424925245031886,25.568916491288327,25.588000000000022
99,24.776046577977358,25.268421021493918,25.425309986024452,25.57326707993225,25.594000000000023
100,25.91379981029172,25.28623680661908,25.441787893755958,25.592996456021936,25.600000000000023
101,26.1325371605338,25.309726145167964,25.448281410197616,25.592098950701434,25.606000000000023
102,25.31218076169536,25.326888046244203,25.460946283848966,25.601205634836187,25.612000000000023
103,27.024986082637547,25.293147864956484,25.44986601819588,25.59645342649413,25.618000000000023
104,26.26051024381949,25.242062930302605,25.444385125972204,25.60258471684506,25.624000000000024
105,24.35855357051242,25.237514310396833,25.439473662700163,25.594382759379524,25.630000000000024
106,25.465333954984672,25.190953659693285,25.43643905200275,25.60064983892594,25.636000000000024
107,26.52375538160444,25.219980701324523,25.445820907879003,25.611065255323588,25.642000000000024
108,27.141732502732896,25.182661344270052,25.44879548104629,25.62158814384949,25.648000000000025
109,25.85751412453765,25.17701395521126,25.448555148002086,25.619389407033296,25.654000000000025
110,23.850148467559364,25.15614335527174,25.449894896674188,25.62215737015423,25.660000000000025
111,24.78255271291148,25.19435919064322,25.46218837688864,25.634899228714925,25.666000000000025
112,23.08714715227562,25.212239411592964,25.474911895092053,25.647093875154503,25.672000000000025
113,24.594972521407133,25.179002303832448,25.461047628273374,25.640645677299386,25.678000000000026
114,25.69665425775703,25.269346963786187,25.495199447190302,25.65078647529725,25.684000000000022
115,25.86357861119132,25.343021854460897,25.514881912218456,25.663954898196852,25.690000000000023
116,27.14539922635209,25.317073634632713,25.52058568708124,25.676720611037886,25.696000000000023
117,26.780855020647707,25.28123474223618,25.511543935463134,25.66958771393649,25.702000000000027
118,26.368880631098992,25.260414411698537,25.51408462746023,25.675854793482905,25.708000000000027
119,27.125612750986573,25.303810005203495,25.525280269023387,25.68585219574742,25.714000000000027
120,24.11714832530149,25.33678086852591,25.5419848166555,25.70150044529865,25.720000000000027
121,25.451760999239376,25.392061938629933,25.554631598498993,25.70224641870905,25.726000000000028
122,27.33350738291562,25.37883913472379,25.561032916857066,25.704548930853377,25.732000000000028
123,26.805988939636578,25.402621389257593,25.567548924492087,25.714459698766742,25.738000000000028
124,27.75143335878092,25.436411675111174,25.591278173923875,25.742874644608975,25.744000000000028
125,26.84029400624816,25.455357270328324,25.597243581838278,25.734706637189582,25.75000000000003
126,26.70762084496169,25.45621530380599,25.60583395239543,25.739006445310697,25.75600000000003
127,28.257929564342035,25.524660512958977,25.640322308676453,25.76579304774151,25.76200000000003
128,24.434389575132585,25.471953849407313,25.620481005820857,25.76839843060793,25.76800000000003
129,24.153714412986385,25.508972906662972,25.63128870636102,25.765561191696374,25.77400000000003
130,25.58754511119689,25.55270794378562,25.666790943637327,25.793427433608773,25.78000000000003
131,27.514929239745893,25.584380315910497,25.70269039473872,25.821094641349312,25.78600000000003
132,26.37195001397141,25.570060818228466,25.685527787085206,25.80963219978394,25.79200000000003
133,25.621348143415453,25.588886844370244,25.705109927360525,25.818167973628622,25.79800000000003
134,26.681292655361304,25.609137475112103,25.731918291535784,25.85575020531124,25.80400000000003
135,25.397801146406533,25.598537118163954,25.715030385226065,25.827322041302548,25.81000000000003
136,25.93592461023281,25.61876092020129,25.738291078510862,25.856386595080263,25.81600000000003
137,28.001955095547054,25.616897703169112,25.732802443473027,25.846898806124138,25.82200000000003
138,26.31068190940777,25.626492276072035,25.742023040214068,25.859193021968284,25.82800000000003
139,24.19827075278091,25.610521558860253,25.722082544302218,25.843171709762235,25.83400000000003
140,24.73364361017348,25.6061884004855,25.71898443263938,25.850270416104397,25.840000000000032
141,26.1442751248674,25.619669637563078,25.731001908475882,25.853531789959032,25.846000000000032
142,24.60947511437289,25.63276783680609,25.746996421269564,25.867730034211192,25.852000000000032
143,26.226461423462343,25.634989709954667,25.74642911942669,25.867128830488518,25.858000000000036
144,26.13212395918791,25.64990684782948,25.76404913349546,25.884257940728453,25.864000000000036
145,25.885400836689826,25.647534896735884,25.75802237974228,25.87887924748803,25.870000000000037
146,26.910785375220804,25.63925730971511,25.75263233737011,25.881972865483313,25.876000000000037
147,26.795992152018464,25.657506838245443,25.765479721803644,25.89111196783181,25.882000000000037
148,25.69085330123267,25.675547766001877,25.787472567285803,25.908140190626604,25.888000000000037
149,26.446013225394235,25.679578491385502,25.79043099974062,25.907026932361553,25.894000000000037
150,24.66696930172497,25.69083594598039,25.80382552942136,25.920513571073474,25.900000000000038
151,27.19520722649247,25.70359115744539,25.814575567452202,25.928623219716794,25.906000000000034
152,25.215676348600063,25.70812670936483,25.81725702186283,25.935208316818233,25.912000000000035
153,25.890738446008967,25.7186757329643,25.82904480000963,25.94217936171031,25.918000000000035
154,26.09994304595139,25.740715101099457,25.86476975993267,25.98677724897738,25.924000000000035
155,25.66458181230887,25.738601212743376,25.850264608697792,25.964017871388265,25.930000000000035
156,28.104437780326908,25.729842462909247,25.83971907568057,25.958379190367587,25.936000000000035
157,26.967060528124605,25.75726820047267,25.88618451567566,26.012069078489603,25.94200000000004
158,27.14078592798292,25.767156101965828,25.892108959374834,26.01779218412345,25.94800000000004
159,24.81893857435918,25.770026770962208,25.887193608067342,25.99933837012438,25.95400000000004
160,25.87956439923618,25.756228844641825,25.864085090259465,25.98286798085274,25.96000000000004
161,24.03928548960007,25.781684653335645,25.90081588389553,26.014219347381996,25.96600000000004
162,25.591080897932883,25.764821274124657,25.874613010907673,25.99227824637144,25.97200000000004
163,25.96976370852705,25.79911221191298,25.919367412962615,26.038563405523472,25.97800000000004
164,25.755504873903163,25.807724650663157,25.932285019630893,26.05715561334914,25.98400000000004
165,27.71954362232382,25.81049299727295,25.942005088431145,26.068302372579016,25.99000000000004
166,26.49410444650595,25.820694193992043,25.95395525447161,26.08389671640079,25.99600000000004
167,26.217785576180496,25.827583679831566,25.9819734439014,26.125255850769953,26.00200000000004
168,27.866900487106545,25.836628804442032,26.02183869788243,26.207348335053673,26.00800000000004
169,26.65313341276161,25.8404285745573,25.990942225338983,26.130667127630222,26.01400000000004
170,27.396030167593327,25.847375106433663,25.997302774573903,26.14369104604614,26.02000000000004
171,27.424999096095338,25.853482205165236,25.993153998866468,26.116421172814704,26.02600000000004
172,27.41913694654246,25.860014377468744,25.990130629409084,26.11695418525214,26.03200000000004
173,27.184819794951704,25.863078721153876,25.982064044757653,26.10157254177078,26.03800000000004
174,24.54257639714448,25.871965943001136,26.0005103734938,26.12698284260519,26.04400000000004
175,28.04300914905908,25.8771729042576,25.99637090085762,26.11543777703981,26.05000000000004
176,25.585123666965007,25.878548378265556,25.994556618959578,26.111046559077835,26.05600000000004
177,26.996434043693284,25.89047487394344,26.01319699203804,26.13075114126563,26.06200000000004
178,27.111502393022,25.89919157757346,26.041025448028304,26.177777950893105,26.06800000000004
179,24.230090300713638,25.90368617012518,26.024122093490867,26.141944194773178,26.07400000000004
180,26.786451549430968,25.912872095482868,26.07464809358912,26.226465994138426,26.08000000000004
181,28.59823491675096,25.917939627308332,26.060531256719308,26.189703603746082,26.08600000000004
182,27.00842072400059,25.9196037494463,26.036794432671982,26.15758935040221,26.09200000000004
183,26.841183947535384,25.921653722077885,26.02743804827285,26.139442679371204,26.09800000000004
184,26.27345253781481,25.929617140314765,26.036938494191045,26.1549071903147,26.10400000000004
185,23.1189370266464,25.941820625523558,26.061411524002207,26.177731466259367,26.11000000000004
186,27.664808817971267,25.944037092822715,26.05831404297953,26.176324085891792,26.11600000000004
187,28.599932150874796,25.942146474126368,26.047201762398196,26.15882162714723,26.122000000000043
188,26.859551291735144,25.914744389401097,26.021065043910315,26.147351633585046,26.128000000000043
189,24.633386136887395,25.931058205622886,26.031308829812914,26.14541540534639,26.134000000000043
190,25.367826274349877,25.95674069310663,26.05557404940439,26.165893692486,26.140000000000043
191,25.814718422207477,25.95618662576429,26.05271454349322,26.16524613603177,26.146000000000043
192,24.97488907063721,25.96669702881724,26.06277104950979,26.178583775083084,26.152000000000044
193,27.195370384021174,25.958009168057448,26.058263621523274,26.170703790396047,26.158000000000044
194,26.454521172906382,25.938558754352147,26.050297521121045,26.17276358722866,26.164000000000044
195,26.66256745929473,25.97898297901474,26.075432742005148,26.187871689132955,26.170000000000044
196,26.873391710036064,25.995265222123685,26.08883937864426,26.20383659319478,26.176000000000045
197,29.31640299956416,26.005992213139713,26.111666624988935,26.221893633956707,26.182000000000045
198,26.98276430830415,26.00428477444469,26.099633666369662,26.213413575346845,26.188000000000045
199,27.172329452294317,25.990938828083426,26.09136050156731,26.205644709326368,26.194000000000045
200,26.82394150879895,25.971468079853153,26.08876770456092,26.212239452745763,26.200000000000045
201,25.143008027993417,26.00603872339375,26.105516251015487,26.218127808653268,26.20600000000005
202,28.38498412296578,26.038302052935833,26.137405659362138,26.247813921870566,26.21200000000005
203,24.262250763077446,26.032983346841302,26.130862254880746,26.23860380723341,26.21800000000005
204,26.353091064382813,26.049366240771974,26.14046053074931,26.256026467963764,26.224000000000046
205,27.659881242969654,26.05835382949598,26.162548807365503,26.27156696916966,26.230000000000047
206,27.2311873436312,26.065051264476402,26.16962521656383,26.281376196294744,26.236000000000047
207,26.910470243566284,26.070819608941616,26.16304572810318,26.271840450889417,26.242000000000047
208,24.70470832144817,26.054053077769503,26.152793352348574,26.27627253005216,26.248000000000047
209,28.51810814802147,26.08254563788061,26.173504275692657,26.28261138757111,26.254000000000048
210,25.30114644219564,26.09866381664287,26.20373307388624,26.320775292733504,26.260000000000048
211,28.002005994062163,26.107161490594173,26.221434724856977,26.342064188186825,26.266000000000048
212,26.02728314903583,26.108231785804364,26.21304115983802,26.332313536523223,26.272000000000048
213,26.550933623665465,26.1057584811429,26.19771693700359,26.307248900496425,26.27800000000005
214,26.665775023939,26.11749825082868,26.21657735840973,26.327575103200516,26.28400000000005
215,25.187686491788224,26.132403202874727,26.24463147816669,26.364401306641394,26.29000000000005
216,25.257961361032795,26.13761857732529,26.242758754503175,26.361788694591386,26.29600000000005
217,28.21710960535735,26.148347691747794,26.26724341289788,26.3817198255094,26.30200000000005
218,26.386470433032613,26.16021523575207,26.30036434761213,26.440670838674556,26.30800000000005
219,25.46739150471777,26.157570305398142,26.264145099657355,26.38220519066936,26.31400000000005
220,25.04663573009591,26.15747499963465,26.25392704531545,26.36933509634932,26.32000000000005
221,27.23318557199534,26.15440389084007,26.24921372324981,26.35753768373051,26.32600000000005
222,26.59810841242751,26.169345240775364,26.261337776775328,26.370557270337144,26.33200000000005
223,25.958575587241324,26.181562429442295,26.286038065833225,26.400847630093008,26.33800000000005
224,23.99435978771156,26.197356840730308,26.318012919628714,26.44863038501317,26.34400000000005
225,23.89933839568556,26.203587030943307,26.32483148884024,26.445960630755195,26.35000000000005
226,27.34379299638116,26.20360888071277,26.315147499506665,26.437643608614348,26.35600000000005
227,27.462169229561727,26.2082478808021,26.31530669945525,26.432717383237204,26.36200000000005
228,24.24631963095419,26.20258595593917,26.294640527923544,26.405859138088342,26.36800000000005
229,25.876684543679666,26.205668961608705,26.29897937677986,26.407739914840317,26.37400000000005
230,26.793186308550798,26.232977657228545,26.35081496572522,26.480031946026493,26.38000000000005
231,25.59868458109936,26.237191290164112,26.350540247283632,26.468113285467908,26.386000000000053
232,26.620402056544343,26.238768752525033,26.342412745724438,26.463580049872668,26.392000000000053
233,25.642233057713472,26.23955730124285,26.329572351238454,26.437319414458024,26.398000000000053
234,26.014371218661157,26.249893853185643,26.34383991961541,26.46049340236565,26.404000000000053
235,28.74436109564634,26.260922717335166,26.3649229990351,26.48271782017436,26.410000000000053
236,27.68819552692732,26.265130568882327,26.370882874451603,26.489208534171937,26.416000000000054
237,26.817303457298536,26.27572508585792,26.388480586876973,26.501814721268776,26.42200000000005
238,27.46743316441828,26.28738857849708,26.405014701133254,26.53629984421028,26.42800000000005
239,28.90123463592785,26.288780968178,26.398182775207907,26.520240334198096,26.43400000000005
240,28.33054595402009,26.306790663771448,26.46605195341784,26.64937146028574,26.44000000000005
241,25.85699691973668,26.308023900691982,26.430562178602486,26.556047755392168,26.44600000000005
242,25.617378881500976,26.30848438223658,26.420412883040257,26.54581567395254,26.45200000000005
243,25.15925267968621,26.320197224614837,26.43859489678011,26.559389177016442,26.45800000000005
244,28.85480388275208,26.32096691132205,26.427866137749565,26.551849337989864,26.464000000000052
245,29.13936042980463,26.33326304294861,26.45232330434009,26.57548602699619,26.470000000000056
246,27.551941133543423,26.342010472231014,26.465638332524826,26.602654026861778,26.476000000000056
247,26.37476254275773,26.349289599553497,26.482327855548107,26.625695575976646,26.482000000000056
248,26.552197276829077,26.35629879185452,26.491992389736723,26.645743381035285,26.488000000000056
249,28.10568479038693,26.36085332490202,26.486534503697264,26.621793893667096,26.494000000000057
250,26.87168829957173,26.3598653225227,26.464720289759164,26.591095739930754,26.500000000000057
251,25.609082698936376,26.367499344826918,26.479025947024,26.60268265581735,26.506000000000057
252,28.222609624855803,26.372534936773143,26.474130112469943,26.597046321537626,26.512000000000057
253,25.867799177864057,26.375253405725143,26.47536035742491,26.595142516496935,26.518000000000058
254,28.796562464231133,26.356963659943077,26.455964516303872,26.566518472258014,26.524000000000058
255,25.77411323964745,26.380365474226686,26.470442386996563,26.57644286235148,26.530000000000054
256,26.63341474068226,26.395789769386255,26.495293959156633,26.613839224322113,26.536000000000055
257,27.5811468489501,26.399402255887868,26.497367361192154,26.614719945294667,26.54200000000006
258,27.04043895328075,26.3899421083883,26.486747311267973,26.595144281969862,26.54800000000006
259,27.16838157914198,26.407383690245712,26.496485979074457,26.60181580376389,26.55400000000006
260,25.51260435220915,26.381562983965292,26.487799152838463,26.60777374718963,26.56000000000006
261,28.47773310964516,26.39420026290153,26.497182299917156,26.603216931985006,26.56600000000006
262,27.83589126420261,26.421820437286254,26.51524725733664,26.62465163885647,26.57200000000006
263,25.59423535759086,26.402807167657034,26.50817273402295,26.61085726555806,26.57800000000006
264,25.81198927100656,26.445334597631255,26.533317498964855,26.65198203242846,26.58400000000006
265,25.433274072561044,26.451823482785393,26.53899236659401,26.645653289971342,26.59000000000006
266,26.85629754244288,26.451110979351828,26.54202139916312,26.654191950895395,26.59600000000006
267,27.227770786518267,26.396206333393636,26.515928865295336,26.629755585746064,26.60200000000006
268,27.07268213040083,26.41366982124222,26.530727490892698,26.64901632351017,26.60800000000006
269,25.993814644976037,26.462008174518186,26.556947023413965,26.664606340678578,26.61400000000006
270,28.12960135336692,26.487388566541515,26.578899166175578,26.697074152432826,26.62000000000006
271,28.85026801304972,26.459744211292225,26.56305576541953,26.670464590007295,26.62600000000006
272,25.822770979710448,26.500862984832082,26.594978133480772,26.718270348900855,26.632000000000065
273,25.14084334776105,26.5044374096737,26.603551710631987,26.722051823862714,26.638000000000066
274,26.66054101993217,26.502051992190683,26.593677904719357,26.707833153351007,26.644000000000062
275,26.59051203948973,26.517519404314545,26.602986248632227,26.712414551295627,26.650000000000063
276,28.56087155801785,26.47656882211385,26.58796342372237,26.708809468947763,26.656000000000063
277,26.58922352861326,26.41615278683322,26.568128801689195,26.67710843926809,26.662000000000063
278,27.87617437386497,26.415150430023612,26.572623253011713,26.692813334644104,26.668000000000063
279,29.05646373916877,26.418207770734735,26.576319825193167,26.693511285216005,26.674000000000063
280,27.15967124358572,26.42401334786614,26.58643444493968,26.711389205469377,26.680000000000064
281,26.601711845470238,26.4126662711528,26.583841476590635,26.702484528465945,26.686000000000064
282,26.96750919927877,26.465107150890702,26.607581258683048,26.722154845613456,26.692000000000064
283,24.22471786561211,26.501856027939812,26.623132697949114,26.729606574929292,26.698000000000064
284,26.31902609382826,26.497038718520827,26.628625508246962,26.74485681484381,26.704000000000065
285,27.848828639069865,26.44254819480898,26.611699166842865,26.728019712890507,26.710000000000065
286,25.19022798599091,26.42835145676528,26.613659574606046,26.736268148935437,26.716000000000065
287,27.974779208236107,26.393637575838923,26.608203145531625,26.737075695615083,26.722000000000065
288,28.928483441719777,26.39423765885793,26.61671353039479,26.758834928268833,26.728000000000065
289,25.00110291452773,26.444305425504105,26.630342315427583,26.749713045568853,26.734000000000066
290,24.745787815942226,26.338863258615895,26.609610858332953,26.754062964403452,26.740000000000062
291,27.444518528388212,26.374417720746244,26.62114830220481,26.761748990467957,26.746000000000063
292,25.92487464838469,26.41715393282531,26.641319883155575,26.78328831670575,26.752000000000063
293,26.89670231455975,26.39992562427781,26.63733431841046,26.772890376022414,26.758000000000067
294,28.28896741900496,26.369188688081316,26.63682291635741,26.7791661798954,26.764000000000067
295,26.11802605874829,26.428514684912027,26.655407901995996,26.787330637221576,26.770000000000067
296,28.15522217920298,26.459994749344382,26.673470180042372,26.807741705142664,26.776000000000067
297,27.035995535285053,26.557165211313436,26.702662006559187,26.80909970544342,26.782000000000068
298,28.725548292345024,26.55574591041499,26.708980632087325,26.819968399361123,26.788000000000068
299,25.73099669999427,26.55765641958599,26.714286118829094,26.820259056667595,26.794000000000068
300,29.709149250934367,26.541348350090455,26.716937152345338,26.836761527553048,26.800000000000068
301,28.236260458649284,26.541407980233835,26.717638621310464,26.827462144816693,26.80600000000007
302,26.696514838669565,26.47200261730838,26.702909650140942,26.8319980897754,26.81200000000007
303,27.648151514621397,26.49621398991187,26.71271866943984,26.838579737932037,26.81800000000007
304,26.424326641541008,26.52047769990502,26.727612999696063,26.859483457197257,26.82400000000007
305,29.056178294027934,26.479514136702573,26.715504143946617,26.848184299237072,26.83000000000007
306,25.7101848943015,26.464007394411453,26.719744689691005,26.857336283947323,26.83600000000007
307,26.85022831915169,26.475832890229718,26.72533224618057,26.863670832490307,26.84200000000007
308,27.509454364333703,26.50790857735022,26.742489457535633,26.881101870453413,26.84800000000007
309,27.25869266163596,26.501430426827028,26.74054287163726,26.87327398958559,26.85400000000007
310,26.23743615924247,26.51911415315037,26.754514098634637,26.882799242064586,26.86000000000007
311,29.93791981995061,26.56886403296015,26.771325724661136,26.889009026662233,26.86600000000007
312,27.33377431591618,26.525213037780443,26.766576431235052,26.905555258890328,26.87200000000007
